text,label
"1 p.m. Central office of Nordea Bank 19 3-ya ulitsa Yamskogo Polya , Building 1 Telephone : 495 777-34-77 ext. 3932 , 3931 03.02.2011 Unimilk - EGM 03-04 .02.2011 XVI international business-summit Food Business Russia 2011 will take place .",neutral
"128,538 shares can still be subscribed for with Series E share options , max .",neutral
15 November 2010 - Finnish energy company Fortum Oyj HEL : FUM1V said today it and partners started negotiations to establish a new operating model for energy supply in the Turku region of western Finland .,neutral
"561,470 new shares under 2003 option rights plan Packaging company Huhtamaki Oyj reported on Monday that a total of 561,470 new shares of the company have been issued based on share subscriptions under its 2003 option rights plan .",neutral
"A meeting for the media and analysts will be held on the same day at 10:30 a.m. at Stonesoft Headquarters in Helsinki , Italahdenkatu 22 A. The Interim report will be presented by Stonesoft 's CEO Ilkka Hiidenheimo .",neutral
A meeting of Glisten shareholders to vote on the bid will be held on 12 March .,neutral
"A replay will be available until 27 October 2006 in the following numbers : US callers : 1 617- 801- 6888 , non-US callers : 44 20 7365 8427 , access code : 2659 5401 .",neutral
"A spokesman said : The food store center , subject to council and local support , could comprise a supermarket or smaller store and other niche outlets , and this will be firmed up following consultation with the council and local community regarding appropriate uses and occupiers . ''",neutral
"A total of 185 Wonderware Certified SIs are available to integrate and support Wonderware products such as InTouch - HMI software , IndustrialSQL Server historian , Wonderware Information Server , DT Analyst software or QI Analyst SPC software .",neutral
A. Le Coq had a market share of 41.3 percent and rival beverage group Saku 32.1 percent .,neutral
"About 36 % of this came from Aspo Chemicals , 39 % from Aspo Shipping and 25 % from Aspo Systems .",neutral
"About 72 % of Evraz Group shares are owned by Lanebrook , whose beneficiaries , on the one hand , are Millhouse , the holding company for the assets of billionaire Roman Abramovich and his business partners 50 % and Evraz executives Alexander Abramov and Alexander Frolov 50 % , on the other .",neutral
Absolut Bank is exploring the possibility of further borrowing .,neutral
Aker Yards Finland will begin using Chinese subcontractors at its Finnish shipyards .,neutral
Finnish food industry companies HK Ruokatalo and Atria will form a joint venture company called L nsi-Kalkkuna to produce turkey meat .,positive
Finnish food industry company L nnen Tehtaat is planning changes to its fish product business .,neutral
Finnish plumbing and heating systems supplier Uponor is temporarily laying off its whole workforce in Finland for two weeks as of mid-July 2009 .,negative
Finnish property investment company Citycon plans to issue directed subordinated convertible bonds to institutional investors .,neutral
"In Finland , Hamina Cargo Terminal , of Finnish Nurminen Logistics , has purchased a warehouse with ground lease rights in the Port of Hamina .",neutral
"In Finland , metal sector company Componenta is laying off temporarily the staff of its Pori mill from Christmas 2008 till 6 January 2009 .",negative
"Member of the HK Ruokatalo Group in Finland , Scan , is launching a joint venture slaughterhouse with Team Ugglarp in Sk ne , southern Sweden .",neutral
"The largest construction company in Finland , YIT Corporation , is to acquire 70 % of the shares in the Slovak construction company Reding Bratislava .",neutral
"According to Aktia Asset Management , Finnish analysts ' forecasts for 2009 are still too high .",negative
"According to business media reports , Usmanov planned to transfer his MegaFon stake to the state-controlled Svyazinvest , in exchange for a stake in the merged RosTelecom .",neutral
"According to CEO Hannu Syrj nen , a new common name and visual identity is required as the group has grown and internationalised .",neutral
"According to Gallup Food and Farm Facts , beef consumption totaled 99mn kilos in Finland in 2007 .",neutral
"According to him , construction work will start in spring 2007 , and the facility is to be commissioned in spring 2008 .",neutral
"According to Soosalu , particular attention was paid to residents privacy and security in the design of the Aleksandri Street building .",neutral
"According to statistics by the Finnish Maritime Administration , shipping did not increase much in January-August 2009 , however .",neutral
"According to the company , a decision in the issue will be made in the summer of 2010 , at the earliest , and in the summer of 2011 , at the latest .",neutral
"According to the company , the lay-offs will be temporary .",neutral
"According to the Finnish-Russian Chamber of Commerce , all the major construction companies of Finland are operating in Russia .",neutral
"According to the notification , the holdings of Ameriprice Inc. and its group companies are now in total 808,973 shares , which represent 3.582 % of Tekla - s shares and voting rights .",neutral
"According to the report , Elisa 's and DNA 's joint market share of Finland 's telecom market is 59 % .",neutral
After that the two companies sat down and sewed up the present deal .,neutral
"After the sale , Savcor Group Ltd will comprise Savcor ART , a corporate function and an investment in Cencorp Corporation .",neutral
"Ahlstrom 's 5,800 employees serve customers via sales offices and production facilities in more than 20 countries on six continents .",neutral
Ahlstrom 's share is quoted on the NASDAQ OMX Helsinki .,neutral
Airbus will attempt to evacuate up to 873 people within 90 seconds .,neutral
"ALEXANDRIA , Va. , June 7 -- Michael G. Williams of Newbury Park , Calif. , has developed a network device .",neutral
All rights reserved .,neutral
All YIT Capital Markets Day materials will be available on the company 's Internet site at www.yitgroup.com investors at 10:30 on September 26 .,neutral
"Alma Media holds 70 % of this company , the remaining shares being owned by the company 's key employees .",neutral
Almost the entire office building will be occupied by Metso .,neutral
"Also , Westpac is to issue a benchmark , 18 month FRN deal in Euros .",neutral
Also the development of online businesses will continue .,neutral
Altimo previously agreed a similar deal with Telenor to merge their stakes in VimpelCom and Kyivstar-GSM .,neutral
As a part of the agreement 10 employees from the John Deere Forestry documentation functions will transfer to DokuMentori Oy .,neutral
"As a result , a total of 82 employees would be given notice .",neutral
"As a result of the transaction , Sanoma Budapest has acquired a stake in the online store Egeszsegbolt .",neutral
"As an alternative to the share exchange , Panostaja offers a full cash consideration at the value of 1.27 euro $ 1.7 per share .",neutral
"As part of the reorganisation measures that will take place in spring 2006 , Tamglass Finton will start personnel negotiations that will affect its entire staff of 33 .",negative
"As reported June 26 , both circuits continued to alternately report the track as vacant and then occupied almost constantly from June 17 , when part of the track signaling device was replaced , to the time of the crash , according to the Metro source . ''",neutral
"At 10.58 am , Outokumpu declined 2.74 pct to 24.87 eur , while the OMX Helsinki 25 was 0.55 pct higher at 2,825.14 and the OMX Helsinki added 0.64 pct to 9,386.89 .",neutral
at 9:00 EET Alma Media 's Annual Report for 2009 is scheduled to be published in calendar week 9 .,neutral
"At end-August , Sampo was Nordea 's biggest shareholder with a 20.6 % stake , followed by the state with 19.9 % .",neutral
"At first , Solteq 's services to companies operating in the St. Petersburg area will include maintenance and material management systems and data collection solutions .",neutral
Autotank Group is part of Aspo 's Systems Division .,neutral
Basware Einvoices Oy will be merged into the parent company during the present fiscal period .,neutral
"Because the application can be considered as a hacking application , it is classified by F-Secure as riskware .",neutral
"Before FKI , John Jiang has worked in several general manager or senior business consultant positions for international companies in China .",neutral
Benefon 's target is to lay off temporarily of permanently up to 20 % of the Salo plant 's staff .,negative
"Besides , Pit-Produkt will enter the new segments .",neutral
